Дата и время,CO,NO2,NO,PM2.5,Давление,Влажность,| V |,_V_,-T-,Осадки
12.04.2021 11:20,0.1,0.0223,0.003,0.008,750.6,43.4,0.2,207,29.3,0
12.04.2021 11:40,0.3,0.0216,0.003,0.008,750.6,41.1,0.4,228,29.3,0
12.04.2021 12:00,0.3,0.0195,0.003,0.008,750.5,39.7,0.3,149,29.7,0
12.04.2021 12:20,0.3,0.0147,0.002,0.008,750.4,40.8,0.4,0,30,0
12.04.2021 12:40,0.3,0.0121,0.002,0.009,750.3,39.9,0.3,0,30.4,0
12.04.2021 13:00,0.3,0.0153,0.002,0.009,750.4,38.9,0.3,0,30.7,0
12.04.2021 13:20,0.3,0.0166,0.002,0.008,750.3,38.8,0.2,0,31.1,0
12.04.2021 13:40,0.3,0.0169,0.001,0.007,750.2,37.1,0.3,47,31.3,0
12.04.2021 14:00,0.3,0.0199,0.002,0.007,750,37,0.4,191,31.5,0
12.04.2021 14:20,0.3,0.0169,0.001,0.008,750,36.4,0.3,0,32.1,0
12.04.2021 14:40,0.3,0.0197,0.001,0.008,749.9,34.1,0.2,0,32.3,0
12.04.2021 15:00,0.3,0.0239,0.002,0.011,749.9,34.2,0.2,0,32.2,0
12.04.2021 15:20,0.4,0.0271,0.003,0.011,749.8,32.5,0.3,0,32.6,0
12.04.2021 15:40,0.3,0.0241,0.002,0.011,749.8,32,0.2,0,32.7,0
12.04.2021 16:00,0.4,0.0217,0.001,0.012,749.7,34.4,0.3,0,32.3,0
12.04.2021 16:20,0.4,0.0248,0.001,0.014,749.6,35.7,0,0,32.5,0
12.04.2021 16:40,0.4,0.0239,0.002,0.015,749.5,34.7,0.1,0,32.6,0
12.04.2021 17:00,0.3,0.018,0.001,0.013,749.4,35.6,0.2,0,32.1,0
12.04.2021 17:20,0.3,0.0158,0.001,0.012,749.4,37.2,0.1,0,31.7,0
12.04.2021 17:40,0.4,0.0169,0.001,0.011,749.3,38,0.2,0,31.3,0
12.04.2021 18:00,0.4,0.0183,0.001,0.012,749.2,39,0.3,0,30.9,0
12.04.2021 18:20,0.4,0.0186,0.001,0.011,749.2,39.4,0.1,100,30.7,0
12.04.2021 18:40,0.4,0.0189,0.001,0.011,749.2,39.5,0.1,133,30.3,0
12.04.2021 19:00,0.4,0.0269,0.002,0.011,749.1,40.1,0.1,0,30,0
12.04.2021 19:20,0.4,0.0288,0,0.012,749.1,41.7,0,0,29.5,0
12.04.2021 19:40,0.5,0.0311,0,0.013,749.1,43.4,0,0,29,0
12.04.2021 20:00,0.4,0.034,0,0.013,749.1,43.6,0,0,28.5,0
12.04.2021 20:20,0.4,0.0299,0,0.014,749.3,45.6,0,0,28.1,0
12.04.2021 20:40,0.9,0.0303,0.002,0.013,749.4,47.5,0,0,27.5,0
12.04.2021 21:00,0.4,0.0315,0,0.013,749.5,50.4,0,0,26.9,0
12.04.2021 21:20,0.4,0.0326,0,0.014,749.6,51.8,0,0,26.4,0
12.04.2021 21:40,0.4,0.0309,0,0.012,749.6,54.3,0,0,26,0
12.04.2021 22:00,0.4,0.0323,0,0.012,749.7,55.6,0,0,25.5,0
12.04.2021 22:20,0.4,0.0336,0,0.012,749.7,57.5,0,0,25,0
12.04.2021 22:40,0.4,0.0321,0,0.012,749.7,60.1,0,0,24.5,0
12.04.2021 23:00,0.4,0.0332,0,0.012,749.8,62.6,0,0,24,0
12.04.2021 23:20,0.5,0.0324,0.001,0.012,749.9,65.9,0,0,23.6,0
12.04.2021 23:40,0.3,0.0334,0,0.012,749.9,68.2,0,0,23.2,0
13.07.2021 00:00,,,,,749.9,70.2,0,0,22.9,0
13.07.2021 00:20,,,,,749.9,71.8,0,0,22.6,0
13.07.2021 00:40,,,,,749.9,73.7,0,0,22.3,0
13.07.2021 01:00,,,,,749.8,74.9,0,0,22,0
13.07.2021 01:20,,,,,749.8,76.4,0,0,21.8,0
13.07.2021 01:40,,,,,749.9,77.7,0,0,21.6,0
13.07.2021 02:00,,,,,749.9,78.6,0,0,21.3,0
13.07.2021 02:20,,,,,750,79.8,0,0,21.2,0
13.07.2021 02:40,,,,,750.1,80.4,0,0,21,0
13.07.2021 03:00,,,,,750.1,81,0,0,20.8,0
13.07.2021 03:20,,,,,750,81.5,0,0,20.6,0
13.07.2021 03:40,,,,,750,82,0,0,20.4,0
13.07.2021 04:00,,,,,750,82.1,0,0,20.2,0
13.07.2021 04:20,,,,,750.1,82.1,0,0,20.1,0
13.07.2021 04:40,,,,,750.2,82.1,0,0,20,0
13.07.2021 05:00,,,,,750,82.5,0,0,20,0
13.07.2021 05:20,,,,,750.1,83,0,0,20,0
13.07.2021 05:40,,,,,750.1,82.8,0,0,20.2,0
13.07.2021 06:00,,,,,750.1,80.9,0,0,20.6,0
13.07.2021 06:20,,,,,750.2,78.1,0,0,21,0
13.07.2021 06:40,,,,,750.2,72.2,0.2,233,21.7,0
13.07.2021 07:00,,,,,750.2,66.4,0.3,0,22.8,0
13.07.2021 07:20,,,,,750.2,63,0.1,0,23.8,0
13.07.2021 07:40,,,,,750.1,62.2,0.1,0,24.3,0
13.07.2021 08:00,,,,,750.1,60.3,0,0,25,0
13.07.2021 08:20,,,,,750,58.4,0.2,191,25.9,0
13.07.2021 08:40,,,,,750,56.5,0.2,0,26.6,0
13.07.2021 09:00,,,,,750.1,55.7,0.2,0,27.3,0
13.07.2021 09:20,,,,,750,53.9,0.1,0,27.8,0
13.07.2021 09:40,,,,,750,50.9,0.4,0,28.3,0
13.07.2021 10:00,,,,,750,47.7,0.3,0,29.2,0
13.07.2021 10:20,,,,,750,45.2,0.2,187,29.9,0
13.07.2021 10:40,,,,,749.9,42.6,0.3,177,30.5,0
13.07.2021 11:00,,,,,749.8,42.5,0.3,233,30.8,0
13.07.2021 11:20,,,,,749.7,41.5,0.5,0,30.9,0
13.07.2021 11:40,,,,,749.7,39.6,0.5,0,31.3,0
13.07.2021 12:00,,,,,749.6,37.9,0.5,225,31.4,0
13.07.2021 12:20,,,,,749.5,37.6,0.4,0,31.6,0
13.07.2021 12:40,,,,,749.4,36.8,0.3,199,32.1,0
13.07.2021 13:00,,,,,749.4,35.4,0.3,0,32.5,0
13.07.2021 13:20,,,,,749.3,37,0.4,0,32.4,0
13.07.2021 13:40,,,,,749.2,36.4,0.4,112,33,0
13.07.2021 14:00,,,,,749.2,35.3,0.3,0,33.6,0
13.07.2021 14:20,,,,,749.1,34.8,0.3,204,34,0
13.07.2021 14:40,,,,,749.1,34.8,0.5,222,33.8,0
13.07.2021 15:00,,,,,749,34.2,0.2,0,33.9,0
13.07.2021 15:20,,,,,748.8,34.1,0.1,0,34.2,0
13.07.2021 15:40,,,,,748.7,34,0.2,0,34.3,0
13.07.2021 16:00,,,,,748.6,33.4,0.2,0,34.7,0
13.07.2021 16:20,,,,,748.5,33.8,0.3,0,34.4,0
13.07.2021 16:40,,,,,748.4,35.7,0.3,0,33.8,0
13.07.2021 17:00,,,,,748.3,36.7,0.1,162,33.4,0
13.07.2021 17:20,,,,,748.2,36.3,0.3,0,33.4,0
13.07.2021 17:40,,,,,748.1,36.8,0.2,0,33.2,0
13.07.2021 18:00,,,,,748.1,38.3,0.3,140,32.6,0
13.07.2021 18:20,,,,,748.1,39.5,0.2,0,32.3,0
13.07.2021 18:40,,,,,748,40.8,0.2,204,31.8,0
13.07.2021 19:00,,,,,748,38.4,0.1,0,31.5,0
13.07.2021 19:20,,,,,748,40.3,0,0,31.2,0
13.07.2021 19:40,,,,,748.1,42.9,0,0,30.9,0
13.07.2021 20:00,,,,,748.1,44.6,0,0,30.3,0
13.07.2021 20:20,,,,,748.1,47.5,0,0,29.6,0
13.07.2021 20:40,,,,,748.2,50.9,0,0,28.6,0
13.07.2021 21:00,,,,,748.3,53.9,0,0,27.9,0
13.07.2021 21:20,,,,,748.3,56,0,0,27.4,0
13.07.2021 21:40,,,,,748.3,58.6,0,0,27.1,0
13.07.2021 22:00,,,,,748.3,61,0,0,26.6,0
13.07.2021 22:20,,,,,748.3,62.9,0,0,26.1,0
13.07.2021 22:40,,,,,748.3,65.5,0,0,25.7,0
13.07.2021 23:00,,,,,748.3,67.5,0,0,25.3,0
13.07.2021 23:20,,,,,748.3,68.8,0,0,24.9,0
13.07.2021 23:40,,,,,748.4,68.6,0,0,24.6,0
14.07.2021 00:00,,,,,748.4,69.4,0,0,24.3,0
14.07.2021 00:20,,,,,748.4,70.9,0,0,24.1,0
14.07.2021 00:40,,,,,748.6,73.1,0,0,23.7,0
14.07.2021 01:00,,,,,748.6,75.1,0,0,23.4,0
14.07.2021 01:20,,,,,748.5,76.7,0,0,23.1,0
14.07.2021 01:40,,,,,748.5,77.6,0,0,22.8,0
14.07.2021 02:00,,,,,748.5,76.3,0,0,22.7,0
14.07.2021 02:20,,,,,748.5,75.5,0,0,22.6,0
14.07.2021 02:40,,,,,748.5,76.1,0,0,22.5,0
14.07.2021 03:00,,,,,748.6,76.3,0,0,22.4,0
14.07.2021 03:20,,,,,748.6,78.3,0,0,22.1,0
14.07.2021 03:40,,,,,748.7,79.4,0,0,21.8,0
14.07.2021 04:00,,,,,748.8,80.6,0,0,21.5,0
14.07.2021 04:20,,,,,748.8,81.7,0,0,21.3,0
14.07.2021 04:40,,,,,748.8,82,0,0,21.1,0
14.07.2021 05:00,,,,,748.8,81.1,0,0,21.1,0
14.07.2021 05:20,,,,,748.8,80.2,0,0,21.2,0
14.07.2021 05:40,,,,,748.8,80.4,0,0,21.4,0
14.07.2021 06:00,,,,,748.8,78.8,0,0,21.5,0
14.07.2021 06:20,,,,,748.7,78.2,0,0,21.8,0
14.07.2021 06:40,,,,,748.8,77.3,0,0,22.1,0
14.07.2021 07:00,,,,,748.8,75.2,0,0,22.8,0
14.07.2021 07:20,,,,,748.7,72,0,0,24.1,0
14.07.2021 07:40,,,,,748.7,70.3,0,0,24.6,0
14.07.2021 08:00,,,,,748.7,65.6,0,0,25.6,0
14.07.2021 08:20,,,,,748.7,61.9,0,0,26.8,0
14.07.2021 08:40,,,,,748.7,58.7,0,0,27.8,0
14.07.2021 09:00,,,,,748.6,57,0,0,28.5,0
14.07.2021 09:20,,,,,748.6,54.3,0.1,0,29,0
14.07.2021 09:40,,,,,748.5,52.3,0.2,127,29.8,0
14.07.2021 10:00,,,,,748.4,49.7,0.2,0,30.4,0
14.07.2021 10:20,,,,,748.4,47.5,0.2,190,31,0
14.07.2021 10:40,,,,,748.4,47.4,0.7,187,31,0
14.07.2021 11:00,,,,,748.3,46.8,0.2,86,31.1,0
14.07.2021 11:20,,,,,748.3,43.9,0.3,188,31.9,0
14.07.2021 11:40,,,,,748.2,44.8,0.3,175,31.6,0
14.07.2021 12:00,,,,,748.1,47.1,0.1,0,31.1,0
14.07.2021 12:20,,,,,748,48,0.1,208,30.4,0
14.07.2021 12:40,,,,,747.9,43.1,0.3,0,31.9,0
14.07.2021 13:00,,,,,747.9,41.2,0.2,0,32.7,0
14.07.2021 13:20,,,,,747.7,39.9,0.2,0,32.6,0
14.07.2021 13:40,,,,,747.5,42.5,0,0,32.1,0
14.07.2021 14:00,,,,,747.2,40.3,0.2,145,32.6,0
14.07.2021 14:20,,,,,747,36.4,0.5,195,33.5,0
14.07.2021 14:40,,,,,746.9,35.4,0.4,0,34.1,0
14.07.2021 15:00,,,,,746.8,36.2,0.4,212,33.7,0
14.07.2021 15:20,,,,,746.6,35.3,0.2,0,33.8,0
14.07.2021 15:40,,,,,746.7,34.8,0.5,0,34.1,0
14.07.2021 16:00,,,,,746.8,35.1,0.4,0,34.1,0
14.07.2021 16:20,,,,,746.8,35.9,0.7,166,33.8,0
14.07.2021 16:40,,,,,746.7,37.3,0.6,195,32.7,0
14.07.2021 17:00,,,,,746.7,38.4,0.6,0,32.7,0
14.07.2021 17:20,,,,,746.7,38.2,0.3,108,32.5,0
14.07.2021 17:40,,,,,746.6,38.6,0.7,174,32.1,0
14.07.2021 18:00,,,,,746.5,37.6,0.8,210,32.1,0
14.07.2021 18:20,,,,,746.5,38.5,0.4,214,32.1,0
14.07.2021 18:40,,,,,746.5,39.5,0.3,158,31.7,0
14.07.2021 19:00,,,,,746.8,47.9,0.8,70,30.2,0
14.07.2021 19:20,,,,,747,58.6,0.8,45,27.8,0
14.07.2021 19:40,,,,,747.1,61.1,0.7,79,27.1,0
14.07.2021 20:00,,,,,747.1,63.1,0.6,85,26.3,0
14.07.2021 20:20,,,,,747.1,62.9,0.4,250,25.8,0
14.07.2021 20:40,,,,,747.2,63.3,0.2,115,25.3,0
14.07.2021 21:00,,,,,747.2,65,0.1,0,24.9,0
14.07.2021 21:20,,,,,747.2,66.7,0.1,111,24.6,0
14.07.2021 21:40,,,,,747,68.1,0,0,24.3,0
14.07.2021 22:00,,,,,746.8,70.8,0,0,23.7,0
14.07.2021 22:20,,,,,746.7,72.6,0,0,23.3,0
14.07.2021 22:40,,,,,746.7,74.3,0,0,23,0
14.07.2021 23:00,,,,,746.6,76.1,0,0,22.7,0
14.07.2021 23:20,,,,,746.6,77,0,0,22.6,0
14.07.2021 23:40,,,,,746.5,77.1,0,0,22.5,0
11.09.2021 00:00,0.5,0.0294,0.046,0.01,750,95.2,0,0,12.8,0
11.09.2021 00:20,0.6,0.0278,0.052,0.01,750.1,95.3,0,0,12.5,0
11.09.2021 00:40,0.6,0.0284,0.054,0.011,750.3,96.2,0,0,12.4,0
11.09.2021 01:00,0.5,0.0294,0.046,0.012,750.4,96,0,0,12.5,0
11.09.2021 01:20,0.4,0.0293,0.04,0.011,750.4,96.4,0,0,12.4,0
11.09.2021 01:40,0.4,0.031,0.028,0.01,750.3,96.6,0,0,12.5,0
11.09.2021 02:00,0.3,0.034,0.011,0.009,750.3,95.5,0,0,12.2,0
11.09.2021 02:20,0.2,0.0305,0.006,0.008,750.3,94.1,0,0,11.7,0
11.09.2021 02:40,0.2,0.0276,0.005,0.008,750.4,93.5,0,0,11.3,0
11.09.2021 03:00,0.2,0.0269,0.005,0.01,750.5,94,0,0,11.1,0
11.09.2021 03:20,0.2,0.0289,0.005,0.01,750.4,94.5,0,0,11.1,0
11.09.2021 03:40,0.2,0.0287,0.005,0.011,750.4,94,0,0,11,0
11.09.2021 04:00,0.2,0.0284,0.005,0.012,750.5,94.3,0,0,11.1,0
11.09.2021 04:20,0.3,0.0286,0.004,0.012,750.5,94.6,0,0,11.2,0
11.09.2021 04:40,0.3,0.0306,0.004,0.012,750.5,94.1,0,0,11.3,0
11.09.2021 05:00,0.3,0.0319,0.004,0.013,750.4,93.6,0,0,11.4,0
11.09.2021 05:20,0.3,0.0341,0.005,0.013,750.4,93,0,0,11.3,0
11.09.2021 05:40,0.3,0.0331,0.007,0.014,750.5,93.2,0,0,11.2,0
11.09.2021 06:00,0.3,0.0333,0.01,0.013,750.4,93.4,0,0,11,0
11.09.2021 06:20,0.3,0.0326,0.012,0.014,750.5,94,0,0,10.9,0
11.09.2021 06:40,0.3,0.0325,0.016,0.014,750.5,94.5,0,0,10.8,0
11.09.2021 07:00,0.4,0.0377,0.036,0.016,750.5,95,0,0,11,0
11.09.2021 07:20,0.4,0.0358,0.028,0.02,750.6,94.7,0,0,11.5,0
11.09.2021 07:40,0.4,0.0372,0.03,0.018,750.6,94,0,0,11.7,0
11.09.2021 08:00,0.4,0.0403,0.03,0.016,750.5,92.4,0,0,12.3,0
11.09.2021 08:20,0.4,0.0403,0.029,0.016,750.3,90.9,0,0,12.8,0
11.09.2021 08:40,0.3,0.0425,0.026,0.017,750.4,88.3,0.1,0,13.3,0
11.09.2021 09:00,0.3,0.0418,0.019,0.017,750.4,86.3,0.2,0,13.6,0
11.09.2021 09:20,0.3,0.0399,0.017,0.015,750.4,85.4,0,0,13.9,0
11.09.2021 09:40,0.3,0.0409,0.019,0.015,750.5,84.1,0.1,0,14.4,0
11.09.2021 10:00,0.3,0.0414,0.021,0.014,750.4,83,0.1,0,14.6,0
11.09.2021 10:20,0.3,0.0415,0.022,0.014,750.4,82.4,0.2,0,14.9,0
11.09.2021 10:40,0.3,0.0411,0.022,0.014,750.4,82,0.2,0,15.3,0
11.09.2021 11:00,0.3,0.0439,0.025,0.014,750.4,80.2,0.3,208,15.7,0
11.09.2021 11:20,0.4,0.0449,0.026,0.014,750.3,80,0.1,278,16,0
11.09.2021 11:40,0.4,0.0445,0.026,0.014,750.2,79.8,0.1,0,16.1,0
11.09.2021 12:00,0.4,0.0471,0.026,0.014,750.2,79.4,0.2,0,16.1,0
11.09.2021 12:20,0.4,0.048,0.028,0.014,750.1,80.3,0.1,182,16.1,0
11.09.2021 12:40,0.3,0.0429,0.016,0.012,750,79.5,0.4,173,16,0
11.09.2021 13:00,0.3,0.0431,0.018,0.01,749.8,80.6,0.4,220,16.1,0
11.09.2021 13:20,0.3,0.0429,0.016,0.01,749.7,80.5,0.4,204,16.2,0
11.09.2021 13:40,0.4,0.0415,0.016,0.011,749.6,81.2,0.3,0,16.3,0
11.09.2021 14:00,0.3,0.0414,0.014,0.011,749.4,80.9,0.2,0,16.3,0
11.09.2021 14:20,0.3,0.0399,0.012,0.009,749.3,80.7,0.4,0,16.3,0
11.09.2021 14:40,0.3,0.0416,0.014,0.009,749.1,81,0.2,0,16.5,0
11.09.2021 15:00,0.3,0.0414,0.012,0.009,749,81.1,0.3,0,16.7,0
11.09.2021 15:20,0.3,0.0431,0.013,0.011,748.9,80.8,0.2,0,16.8,0
11.09.2021 15:40,0.3,0.0452,0.015,0.011,748.7,81.3,0.2,0,17,0
11.09.2021 16:00,0.3,0.0476,0.015,0.012,748.7,81.6,0.2,0,17,0
11.09.2021 16:20,0.3,0.0381,0.008,0.013,748.6,83.1,0.3,0,17.1,0
11.09.2021 16:40,0.3,0.0367,0.007,0.013,748.4,84,0.1,0,17.1,0
11.09.2021 17:00,0.2,0.0353,0.006,0.013,748.3,85,0.1,0,17,0
11.09.2021 17:20,0.6,0.0361,0.008,0.016,748.2,85.5,0.2,135,16.9,0
11.09.2021 17:40,0.3,0.0351,0.005,0.017,748,86,0.2,0,16.8,0
11.09.2021 18:00,0.3,0.0378,0.006,0.017,747.9,86.3,0.1,0,16.8,0
11.09.2021 18:20,0.3,0.0403,0.007,0.019,747.9,86.8,0.1,0,16.8,0
11.09.2021 18:40,0.3,0.0419,0.01,0.02,747.9,87,0,0,16.6,0
11.09.2021 19:00,0.4,0.0425,0.011,0.021,747.8,88.1,0,0,16.4,0
11.09.2021 19:20,0.4,0.0438,0.013,0.02,747.7,89.1,0,0,16.1,0
11.09.2021 19:40,0.4,0.0437,0.02,0.021,747.7,90,0,0,16,0
11.09.2021 20:00,0.5,0.0446,0.029,0.022,747.6,90,0,0,15.8,0
11.09.2021 20:20,0.5,0.0448,0.035,0.022,747.6,90.9,0,0,15.6,0
11.09.2021 20:40,0.5,0.0425,0.033,0.022,747.6,91.8,0,168,15.3,0
11.09.2021 21:00,0.4,0.0408,0.019,0.021,747.5,93,0.1,0,15.3,0
11.09.2021 21:20,0.4,0.0382,0.014,0.018,747.4,93,0,0,15.4,0
11.09.2021 21:40,0.4,0.0365,0.016,0.019,747.4,93,0,0,15.3,0
11.09.2021 22:00,0.4,0.0343,0.021,0.018,747.3,93,0,0,15.1,0
11.09.2021 22:20,0.5,0.0345,0.037,0.018,747.2,93.8,0,0,14.9,0
11.09.2021 22:40,0.6,0.0365,0.046,0.021,747.1,94.9,0,0,14.9,0
11.09.2021 23:00,0.5,0.0369,0.036,0.023,747,95,0,192,15.1,0
11.09.2021 23:20,0.5,0.0394,0.03,0.025,747,95,0,0,15.2,0
11.09.2021 23:40,0.4,0.042,0.023,0.027,747,94.4,0.1,0,15.3,0
12.09.2021 00:00,0.4,0.0415,0.02,0.026,747,93.5,0,0,15.5,0
12.09.2021 00:20,0.5,0.0409,0.023,0.025,747,93,0,0,15.4,0
12.09.2021 00:40,0.5,0.0408,0.025,0.024,747,93.1,0,0,15.3,0
12.09.2021 01:00,0.4,0.0405,0.019,0.024,746.9,93.3,0,0,15.2,0
12.09.2021 01:20,0.4,0.0392,0.015,0.023,746.9,93.8,0,0,15,0
12.09.2021 01:40,0.4,0.0361,0.008,0.022,746.9,93.8,0,0,14.8,0
12.09.2021 02:00,0.3,0.034,0.006,0.021,746.8,93.7,0,0,14.5,0
12.09.2021 02:20,0.3,0.0363,0.007,0.021,746.7,94.6,0,0,14.4,0
12.09.2021 02:40,0.3,0.0359,0.007,0.022,746.6,95,0,0,14.3,0
12.09.2021 03:00,0.3,0.034,0.008,0.022,746.6,95,0,0,14.1,0
12.09.2021 03:20,0.3,0.031,0.006,0.021,746.6,95,0,0,13.9,0
12.09.2021 03:40,0.3,0.0305,0.007,0.021,746.5,95,0,0,13.7,0
12.09.2021 04:00,0.3,0.0313,0.009,0.022,746.5,95.3,0,0,13.5,0
12.09.2021 04:20,0.3,0.0302,0.013,0.022,746.4,96,0,0,13.4,0
12.09.2021 04:40,0.4,0.0293,0.017,0.021,746.4,95.1,0,0,13.2,0
12.09.2021 05:00,0.4,0.0277,0.02,0.022,746.4,95.5,0,0,12.9,0
12.09.2021 05:20,0.4,0.027,0.022,0.021,746.3,95.6,0,0,12.7,0
12.09.2021 05:40,0.4,0.0272,0.023,0.022,746.3,96,0,0,12.6,0
12.09.2021 06:00,0.4,0.0269,0.023,0.021,746.3,96,0,0,12.5,0
12.09.2021 06:20,0.4,0.0259,0.024,0.021,746.2,96.1,0,0,12.4,0
12.09.2021 06:40,0.4,0.0266,0.027,0.021,746.2,96.5,0,0,12.4,0
12.09.2021 07:00,0.4,0.0254,0.029,0.021,746.3,96.8,0,0,12.4,0
12.09.2021 07:20,0.4,0.0272,0.036,0.021,746.4,97,0,0,12.6,0
12.09.2021 07:40,0.4,0.0287,0.034,0.021,746.3,97,0,0,12.8,0
12.09.2021 08:00,0.4,0.0312,0.03,0.021,746.3,97,0,0,13.2,0
12.09.2021 08:20,0.4,0.0353,0.036,0.021,746.2,97,0.2,197,13.5,0
12.09.2021 08:40,0.4,0.0341,0.027,0.021,746.1,97,0,0,13.7,0
12.09.2021 09:00,0.4,0.0349,0.028,0.022,746.1,96.3,0,197,13.9,0
12.09.2021 09:20,0.4,0.0376,0.029,0.022,746.1,94.8,0.3,201,14.4,0
12.09.2021 09:40,0.5,0.0389,0.033,0.024,746.1,92.8,0.1,0,15,0
12.09.2021 10:00,0.5,0.0413,0.03,0.026,746.2,90.3,0.1,0,15.7,0
12.09.2021 10:20,0.4,0.0411,0.02,0.027,746.2,87.1,0.1,0,16.3,0
12.09.2021 10:40,0.3,0.0361,0.015,0.024,746.2,84.5,0.2,0,16.9,0
12.09.2021 11:00,0.3,0.0309,0.009,0.022,746.2,82.2,0.1,0,17.6,0
12.09.2021 11:20,0.3,0.0371,0.01,0.022,746.1,80.7,0.1,157,18.1,0
12.09.2021 11:40,0.4,0.0434,0.016,0.024,746.2,80.5,0.2,0,18.4,0
12.09.2021 12:00,0.3,0.0365,0.01,0.024,746.1,79.7,0.2,235,18.9,0
12.09.2021 12:20,0.3,0.0369,0.009,0.022,746.1,78.2,0.1,0,19.3,0
12.09.2021 12:40,0.3,0.0345,0.008,0.022,746,76.3,0.2,226,19.7,0
12.09.2021 13:00,0.2,0.0298,0.008,0.019,746,73,0.5,176,20.1,0
12.09.2021 13:20,0.2,0.0301,0.005,0.02,745.9,72.5,0.2,0,20,0
12.09.2021 13:40,0.2,0.0323,0.005,0.021,745.9,75.1,0.1,0,19.4,0
12.09.2021 14:00,0.2,0.0307,0.005,0.02,745.8,75.7,0.2,162,19.1,0
12.09.2021 14:20,0.2,0.0276,0.005,0.02,745.7,75.1,0.3,0,19,0
12.09.2021 14:40,0.2,0.028,0.004,0.019,745.5,75.4,0.2,0,19.1,0
12.09.2021 15:00,0.3,0.0365,0.006,0.021,745.5,75.9,0.3,205,19.1,0
12.09.2021 15:20,0.3,0.0412,0.006,0.022,745.4,76.4,0.2,0,19.1,0
12.09.2021 15:40,0.3,0.0443,0.007,0.023,745.3,77.3,0.1,0,19.3,0
12.09.2021 16:00,0.3,0.0434,0.007,0.024,745.2,78.2,0.1,0,19.4,0
12.09.2021 16:20,0.3,0.0427,0.008,0.024,745.1,77.6,0.1,0,19.7,0
12.09.2021 16:40,0.3,0.033,0.005,0.022,744.9,75.8,0.1,0,19.9,0
12.09.2021 17:00,0.2,0.0293,0.004,0.02,744.9,76.2,0,0,19.9,0
12.09.2021 17:20,0.2,0.0295,0.004,0.019,744.8,77.8,0,0,19.7,0
12.09.2021 17:40,0.3,0.034,0.005,0.019,744.7,79.7,0,0,19.4,0
12.09.2021 18:00,0.4,0.0364,0.005,0.019,744.6,81.8,0,0,18.9,0
12.09.2021 18:20,0.4,0.0405,0.005,0.021,744.6,83.5,0,0,18.5,0
12.09.2021 18:40,0.4,0.0474,0.005,0.022,744.7,84.2,0,0,18.1,0
12.09.2021 19:00,0.4,0.0506,0.005,0.022,744.7,85.3,0,0,17.7,0
12.09.2021 19:20,0.3,0.0395,0.004,0.02,744.7,86,0,0,17.3,0
12.09.2021 19:40,0.3,0.0326,0.004,0.02,744.7,86,0,0,17.1,0
12.09.2021 20:00,0.2,0.0304,0.004,0.019,744.6,86.5,0.1,0,17,0
12.09.2021 20:20,0.3,0.0347,0.004,0.019,744.6,87,0,0,16.8,0
12.09.2021 20:40,0.3,0.0418,0.004,0.02,744.5,88.1,0,0,16.5,0
12.09.2021 21:00,0.4,0.053,0.005,0.02,744.5,89.1,0,0,16.1,0
12.09.2021 21:20,0.4,0.0534,0.005,0.021,744.4,90,0,0,16,0
12.09.2021 21:40,0.3,0.0492,0.004,0.021,744.3,91,0,0,15.9,0
12.09.2021 22:00,0.4,0.0535,0.006,0.021,744.3,91,0,0,15.9,0
12.09.2021 22:20,0.4,0.055,0.007,0.021,744.2,91,0,0,15.8,0
12.09.2021 22:40,0.4,0.0514,0.006,0.021,744.2,91,0,0,15.9,0
12.09.2021 23:00,0.4,0.0526,0.008,0.021,744.2,91,0,0,15.9,0
12.09.2021 23:20,0.5,0.0506,0.009,0.021,744.2,91.1,0,0,15.8,0
12.09.2021 23:40,0.4,0.0494,0.01,0.021,744.1,92,0,0,15.6,0
13.09.2021 00:00,,,,,744.2,92.5,0,0,15.4,0
13.09.2021 00:20,,,,,744.2,93.1,0,0,15.3,0
13.09.2021 00:40,,,,,744.1,93.7,0,0,15.2,0
13.09.2021 01:00,,,,,744.1,94,0,0,15.1,0
13.09.2021 01:20,,,,,743.9,94,0,0,15,0
13.09.2021 01:40,,,,,743.9,94.4,0,0,14.9,0
13.09.2021 02:00,,,,,743.8,95,0,0,14.8,0
13.09.2021 02:20,,,,,743.7,95,0.1,0,14.9,0
13.09.2021 02:40,,,,,743.6,95,0,0,14.9,0
13.09.2021 03:00,,,,,743.6,95,0,0,14.9,0
13.09.2021 03:20,,,,,743.5,95,0,0,14.9,0
13.09.2021 03:40,,,,,743.4,95.4,0,0,14.8,0
13.09.2021 04:00,,,,,743.3,96,0,0,14.9,0
13.09.2021 04:20,,,,,743.2,95.9,0,0,14.9,0
13.09.2021 04:40,,,,,743.1,95.2,0,0,14.8,0
13.09.2021 05:00,,,,,743,95,0,0,14.7,0
13.09.2021 05:20,,,,,742.9,95.1,0,0,14.6,0
13.09.2021 05:40,,,,,742.8,96,0,0,14.6,0
13.09.2021 06:00,,,,,742.7,96,0,0,14.5,0
13.09.2021 06:20,,,,,742.6,96,0,0,14.5,0
13.09.2021 06:40,,,,,742.6,96,0,0,14.6,0
13.09.2021 07:00,,,,,742.5,96,0,0,14.7,0
13.09.2021 07:20,,,,,742.5,96,0,201,14.8,0
13.09.2021 07:40,,,,,742.4,95,0.2,170,14.9,0
13.09.2021 08:00,,,,,742.3,93.3,0.2,0,15.1,0
