Дата и время,CO,NO2,NO,PM2.5,Давление,Влажность,| V |,_V_,-T-,Осадки
13.01.2021 16:20,0.3,0.0401,0.019,0.018,748.3,84.5,0.9,208,-11.5,0
13.01.2021 16:40,0.3,0.0412,0.019,0.018,748.2,85,0.8,167,-11.7,0
13.01.2021 17:00,0.3,0.0416,0.021,0.018,748.2,85,1,148,-11.7,0
13.01.2021 17:20,0.3,0.041,0.018,0.018,748.2,85,0.9,114,-11.9,0
13.01.2021 17:40,0.3,0.0402,0.016,0.018,748.1,85.1,1.1,172,-11.9,0
13.01.2021 18:00,0.3,0.0403,0.017,0.017,747.9,85.7,1.3,174,-12,0
13.01.2021 18:20,0.3,0.04,0.037,0.017,747.7,85.8,1.1,170,-12.1,0
13.01.2021 18:40,0.3,0.0366,0.015,0.018,747.6,85.4,1.1,149,-12.1,0
13.01.2021 19:00,0.3,0.0367,0.014,0.018,747.4,85.4,1.3,152,-12.1,0
13.01.2021 19:20,0.3,0.0367,0.01,0.017,747.1,85.2,1.5,159,-12.2,0
13.01.2021 19:40,0.3,0.0347,0.007,0.017,746.9,85,1.5,157,-12.2,0
13.01.2021 20:00,0.3,0.0349,0.008,0.019,746.9,85,1.4,138,-12.1,0
13.01.2021 20:20,0.2,0.0333,0.006,0.017,746.9,84.5,1.3,152,-12.2,0
13.01.2021 20:40,0.2,0.0321,0.005,0.014,746.8,84.2,1.2,148,-12.3,0
13.01.2021 21:00,0.2,0.0297,0.004,0.012,746.5,83.8,1.5,149,-12.3,0
13.01.2021 21:20,0.2,0.0247,0.002,0.012,746.4,83.3,1.4,222,-12.3,0
13.01.2021 21:40,0.2,0.0245,0.002,0.009,746.1,82.8,1.5,131,-12.4,0
13.01.2021 22:00,0.2,0.0232,0.002,0.004,745.7,82.2,1.6,144,-12.4,0
13.01.2021 22:20,0.2,0.0218,0.001,0.003,745.2,81.7,1.7,214,-12.4,0
13.01.2021 22:40,0.1,0.022,0.001,0.006,745,81.1,1.3,141,-12.4,0
13.01.2021 23:00,0.1,0.0221,0.001,0.007,744.8,81,1.2,127,-12.3,0
13.01.2021 23:20,0.1,0.0209,0.001,0.009,744.6,81.1,1.6,174,-12.2,0
13.01.2021 23:40,0.1,0.0191,0.001,0.012,744.4,82.6,1.6,141,-12.3,0
14.01.2021 00:00,0.2,0.0208,0.001,0.008,744.2,84.4,1.3,124,-12.4,0
14.01.2021 00:20,0.1,0.0199,0.001,0.006,743.8,85,2,131,-12.6,0
14.01.2021 00:40,0.1,0.0197,0.001,0.006,743.3,85.7,1.6,191,-12.7,0
14.01.2021 01:00,0.1,0.0225,0.001,0.003,743,86,1.9,232,-12.7,0
14.01.2021 01:20,0.1,0.0231,0.001,0.003,742.6,86.4,1.6,148,-12.4,0
14.01.2021 01:40,0.1,0.0212,0.001,0.006,742.5,86.9,1.9,170,-12,0
14.01.2021 02:00,0.1,0.0193,0.001,0.008,742.3,86.9,1.7,227,-11.8,0.2
14.01.2021 02:20,0.1,0.0226,0.001,0.008,742,86.9,1.6,196,-11.8,0
14.01.2021 02:40,0.1,0.0172,0.001,0.007,741.7,86.9,2,127,-11.8,0
14.01.2021 03:00,0.1,0.0162,0,0.006,741.4,87,1.6,219,-11.9,0
14.01.2021 03:20,0.1,0.0161,0,0.007,741.2,86.9,1.3,158,-11.9,0
14.01.2021 03:40,0.1,0.0148,0,0.006,740.9,86.7,1.5,157,-12,0
14.01.2021 04:00,0.1,0.0138,0,0.005,740.6,86,1.6,133,-12.2,0.6
14.01.2021 04:20,0.1,0.0134,0,0.003,740.3,86,1.6,158,-12.3,0.2
14.01.2021 04:40,0.1,0.0135,0,0.005,740.3,86.1,1.8,145,-12.5,0.2
14.01.2021 05:00,0.1,0.0137,0,0.006,740.2,86.9,1.3,208,-12.6,0
14.01.2021 05:20,0.1,0.0156,0.001,0.006,740,86.7,1.4,134,-12.7,0
14.01.2021 05:40,0.1,0.0178,0.001,0.006,739.7,86.8,1.6,173,-12.8,0.2
14.01.2021 06:00,0.1,0.019,0.001,0.008,739.7,86.7,1.4,162,-13,0.2
14.01.2021 06:20,0.1,0.0212,0.001,0.008,739.7,86.8,1.3,153,-13.1,0.2
14.01.2021 06:40,0.2,0.0325,0.002,0.008,739.5,86.9,0.8,193,-13.1,0.2
14.01.2021 07:00,0.2,0.035,0.006,0.007,739.4,85.9,1.1,203,-13.3,0.2
14.01.2021 07:20,0.2,0.0393,0.006,0.008,739.3,85.3,1,134,-13.4,0
14.01.2021 07:40,0.2,0.0391,0.01,0.008,739.2,85,1.2,140,-13.5,0.2
14.01.2021 08:00,0.2,0.0381,0.005,0.008,739,85.1,1.2,147,-13.6,0.2
14.01.2021 08:20,0.2,0.0378,0.005,0.009,739,85,1,131,-13.8,0
14.01.2021 08:40,0.3,0.039,0.007,0.009,738.9,85,1,126,-13.8,0.2
14.01.2021 09:00,0.3,0.0373,0.006,0.007,738.7,84.6,1,160,-14,0
14.01.2021 09:20,0.3,0.0425,0.012,0.008,738.6,84.7,1,149,-14,0
14.01.2021 09:40,0.3,0.0364,0.009,0.009,738.6,84,1.3,154,-14,0.2
14.01.2021 10:00,0.2,0.0318,0.007,0.01,738.6,83.3,1.2,68,-13.9,0
14.01.2021 10:20,0.2,0.033,0.008,0.011,738.7,83.1,1,147,-13.8,0
14.01.2021 10:40,0.3,0.0338,0.013,0.01,738.5,83.1,1,130,-13.7,0
14.01.2021 11:00,0.3,0.0382,0.017,0.011,738.6,83.3,0.7,154,-13.6,0
14.01.2021 11:20,0.3,0.0347,0.018,0.011,738.5,83.1,0.9,168,-13.7,0.2
14.01.2021 11:40,0.2,0.0356,0.015,0.011,738.4,83.3,0.7,271,-13.6,0
14.01.2021 12:00,0.1,0.033,0.013,0.012,738.5,83,0.8,163,-13.6,0
14.01.2021 12:20,0,0.0335,0.014,0.011,738.4,82.9,0.7,138,-13.6,0
14.01.2021 12:40,0,0.0361,0.014,0.012,738.4,83,0.7,152,-13.5,0.2
14.01.2021 13:00,0,0.0329,0.011,0.011,738.3,82.8,0.6,172,-13.5,0
14.01.2021 13:20,0.1,0.0347,0.013,0.012,738.3,82.7,0.6,272,-13.4,0
14.01.2021 13:40,0.1,0.031,0.01,0.012,738.2,82.7,0.6,267,-13.5,0
14.01.2021 14:00,0.1,0.0322,0.011,0.012,738.1,83,0.5,156,-13.6,0
14.01.2021 14:20,0.1,0.0327,0.01,0.013,738.1,83.3,0.6,146,-13.6,0
14.01.2021 14:40,0.1,0.0321,0.009,0.013,738.1,83.6,0.7,286,-13.6,0
14.01.2021 15:00,0,0.0337,0.01,0.013,738.1,84,0.7,266,-13.7,0
14.01.2021 15:20,0,0.0337,0.009,0.014,738.3,83.9,0.7,241,-13.7,0
14.01.2021 15:40,0,0.0372,0.009,0.013,738.3,84,0.5,235,-13.5,0
14.01.2021 16:00,0,0.0391,0.008,0.013,738.3,84,0.5,310,-13.5,0
14.01.2021 16:20,0.1,0.0374,0.006,0.013,738.4,84,0.7,297,-13.7,0
14.01.2021 16:40,0.1,0.036,0.004,0.014,738.5,84,0.7,13,-13.9,0
14.01.2021 17:00,0.1,0.0343,0.004,0.015,738.6,84,0.5,282,-14,0
14.01.2021 17:20,0.1,0.0344,0.003,0.015,738.7,83.9,0.6,274,-14,0
14.01.2021 17:40,0.1,0.0372,0.006,0.014,738.7,83.8,0.5,280,-14,0
14.01.2021 18:00,0.1,0.0404,0.008,0.013,738.7,83.9,0.5,292,-14,0
14.01.2021 18:20,0.1,0.0351,0.003,0.014,738.7,83.7,0.5,0,-14,0
14.01.2021 18:40,0.1,0.0389,0.004,0.014,738.7,84,0.4,268,-13.9,0
14.01.2021 19:00,0.1,0.0353,0.002,0.015,738.8,83.2,0.6,276,-14.1,0
14.01.2021 19:20,0.2,0.0347,0.005,0.016,738.7,83.6,0.4,278,-14.1,0
14.01.2021 19:40,0.1,0.0342,0.002,0.016,738.8,83,0.6,312,-14.1,0
14.01.2021 20:00,0,0.0325,0.001,0.015,738.9,82.9,0.6,301,-14.1,0
14.01.2021 20:20,0.1,0.0364,0.003,0.015,738.9,83.1,0.5,275,-14,0
14.01.2021 20:40,0,0.0346,0.003,0.014,738.8,83.3,0.5,276,-13.9,0
14.01.2021 21:00,0,0.0315,0.002,0.013,738.8,83,0.6,293,-14,0
14.01.2021 21:20,0,0.0319,0.002,0.013,738.7,83,0.6,316,-14.1,0
14.01.2021 21:40,0,0.0312,0.002,0.012,738.6,83,0.6,231,-14.1,0
14.01.2021 22:00,0,0.0362,0.004,0.013,738.7,83.3,0.4,305,-14.1,0
14.01.2021 22:20,0.1,0.0423,0.011,0.014,738.9,83.7,0.5,0,-14.2,0
14.01.2021 22:40,0,0.0342,0.003,0.014,739.1,83.7,0.4,283,-14.3,0
14.01.2021 23:00,0,0.0313,0.002,0.014,739.4,83,0.4,0,-14.4,0
14.01.2021 23:20,0,0.0294,0.001,0.012,739.4,83.2,0.4,282,-14.4,0
14.01.2021 23:40,0,0.0302,0.001,0.011,739.4,83.1,0.4,271,-14.4,0
15.01.2021 00:00,,,,,739.5,83,0.4,304,-14.5,0
15.01.2021 00:20,,,,,739.3,83,0.6,286,-14.5,0
15.01.2021 00:40,,,,,739.4,83,0.6,314,-14.8,0
15.01.2021 01:00,,,,,739.5,83.1,0.4,299,-14.9,0
15.01.2021 01:20,,,,,739.7,83.2,0.2,0,-14.8,0
15.01.2021 01:40,,,,,739.6,83,0.3,0,-14.8,0
15.01.2021 02:00,,,,,739.6,83,0.4,0,-14.9,0
15.01.2021 02:20,,,,,739.6,83,0.4,297,-14.9,0
15.01.2021 02:40,,,,,739.7,83.4,0.2,0,-15,0
15.01.2021 03:00,,,,,739.9,83.6,0.2,0,-15,0
15.01.2021 03:20,,,,,739.9,83.7,0.2,279,-14.9,0
15.01.2021 03:40,,,,,739.9,83.5,0.4,287,-14.9,0
15.01.2021 04:00,,,,,739.9,83,0.5,286,-15.1,0
15.01.2021 04:20,,,,,739.9,83.5,0.3,283,-15.2,0
15.01.2021 04:40,,,,,740,84,0.3,0,-15.3,0
15.01.2021 05:00,,,,,740,84,0.2,0,-15.3,0
15.01.2021 05:20,,,,,740.2,83.9,0.2,318,-15.4,0
15.01.2021 05:40,,,,,740.2,83.7,0.3,0,-15.5,0
15.01.2021 06:00,,,,,740.1,83.8,0.2,313,-15.7,0
15.01.2021 06:20,,,,,740.2,83.7,0.3,0,-16,0
15.01.2021 06:40,,,,,740.4,84,0.3,0,-16.2,0
15.01.2021 07:00,,,,,740.7,84,0.2,0,-16.2,0
15.01.2021 07:20,,,,,740.8,84,0,0,-16.2,0
15.01.2021 07:40,,,,,740.8,83.5,0.1,0,-16.2,0
15.01.2021 08:00,,,,,740.8,83.1,0.1,0,-16.1,0
15.01.2021 08:20,,,,,740.8,82.6,0.3,0,-16.2,0
15.01.2021 08:40,,,,,740.9,82.7,0.3,0,-16.3,0
15.01.2021 09:00,,,,,741,83,0.2,0,-16.4,0
15.01.2021 09:20,,,,,741.2,83,0.2,0,-16.4,0
15.01.2021 09:40,,,,,741.5,83.3,0.1,0,-16.4,0
15.01.2021 10:00,,,,,741.7,83.9,0.2,278,-16.2,0
15.01.2021 10:20,,,,,741.7,83.5,0.3,0,-16.1,0
15.01.2021 10:40,,,,,741.7,83.3,0.2,0,-15.9,0
15.01.2021 11:00,,,,,741.7,82.8,0.4,0,-15.7,0
15.01.2021 11:20,,,,,741.9,82.1,0.3,0,-15.6,0
15.01.2021 11:40,,,,,741.9,82.1,0.2,295,-15.1,0
15.01.2021 12:00,,,,,742.1,81.9,0.1,14,-15,0
15.01.2021 12:20,,,,,742.1,81.5,0.1,310,-14.6,0
15.01.2021 12:40,,,,,741.8,80.7,0.4,296,-14.4,0
15.01.2021 13:00,,,,,741.7,80.8,0.3,305,-14.4,0
15.01.2021 13:20,,,,,741.7,81.1,0.2,0,-14.2,0
15.01.2021 13:40,,,,,741.8,81,0.1,0,-13.8,0
15.01.2021 14:00,,,,,741.7,80.2,0.4,154,-13.4,0
15.01.2021 14:20,,,,,742,80.3,0.4,0,-13.4,0
15.01.2021 14:40,,,,,741.9,80.3,0.7,0,-13.3,0
15.01.2021 15:00,,,,,741.8,80.8,0.4,142,-13.3,0
15.01.2021 15:20,,,,,741.9,81.3,0.7,0,-13.2,0
15.01.2021 15:40,,,,,741.9,81.5,0.7,124,-13.1,0
15.01.2021 16:00,,,,,742,81.6,0.6,0,-13,0
15.01.2021 16:20,,,,,741.9,81.8,0.4,150,-13,0
15.01.2021 16:40,,,,,741.9,82.2,0.6,0,-13,0
15.01.2021 17:00,,,,,742,82.4,0.6,0,-13,0
15.01.2021 17:20,,,,,741.9,83,0.7,134,-13.1,0
15.01.2021 17:40,,,,,741.9,84.4,0.4,152,-13.2,0
15.01.2021 18:00,,,,,741.8,83.7,0.9,130,-13.2,0
15.01.2021 18:20,,,,,741.7,83.4,0.3,345,-13.1,0
15.01.2021 18:40,,,,,741.6,82.5,0.5,293,-13.3,0
15.01.2021 19:00,,,,,741.7,82.5,0.7,275,-13.5,0
15.01.2021 19:20,,,,,741.7,83,0.4,279,-13.7,0
15.01.2021 19:40,,,,,741.6,82.7,0.4,254,-13.6,0
15.01.2021 20:00,,,,,741.5,82.1,0.5,326,-13.8,0
15.01.2021 20:20,,,,,741.5,82.4,0.6,0,-13.9,0
15.01.2021 20:40,,,,,741.5,83,0.6,274,-14,0
15.01.2021 21:00,,,,,741.6,83,0.6,0,-14.2,0
15.01.2021 21:20,,,,,741.5,83.3,0.5,220,-14.2,0
15.01.2021 21:40,,,,,741.6,82.7,0.5,302,-14.3,0
15.01.2021 22:00,,,,,741.7,83.1,0.2,0,-14.4,0
15.01.2021 22:20,,,,,741.6,83.2,0.1,0,-14.4,0
15.01.2021 22:40,,,,,741.5,83,0.4,293,-14.5,0
15.01.2021 23:00,,,,,741.3,83.1,0.5,319,-14.6,0
15.01.2021 23:20,,,,,741.2,83.1,0.5,293,-14.7,0
15.01.2021 23:40,,,,,741.1,83.1,0.4,0,-14.7,0
16.01.2021 00:00,0.3,0.0375,0.018,0.016,741.1,82.9,0.3,276,-14.9,0
16.01.2021 00:20,0.2,0.0342,0.008,0.015,741,82.3,0.6,295,-15.1,0
16.01.2021 00:40,0.2,0.0349,0.009,0.014,741,83,0.3,301,-15.2,0
16.01.2021 01:00,0.2,0.0351,0.008,0.015,740.9,82.9,0.4,289,-15.2,0
16.01.2021 01:20,0.2,0.0347,0.007,0.016,741,83,0.3,283,-15.1,0
16.01.2021 01:40,0.2,0.0352,0.009,0.015,740.9,82.5,0.5,297,-15.1,0
16.01.2021 02:00,0.2,0.035,0.009,0.013,740.8,82.7,0.4,295,-15.1,0
16.01.2021 02:20,0.2,0.032,0.004,0.013,740.8,82.1,0.5,277,-15,0
16.01.2021 02:40,0.2,0.0313,0.004,0.012,740.6,82.1,0.5,286,-15.1,0
16.01.2021 03:00,0.2,0.0298,0.003,0.012,740.5,82.5,0.5,292,-15.2,0
16.01.2021 03:20,0.2,0.0273,0.002,0.012,740.3,83,0.6,276,-15.3,0
16.01.2021 03:40,0.2,0.0302,0.003,0.012,740,83.7,0.4,276,-15.2,0
16.01.2021 04:00,0.2,0.03,0.002,0.012,739.8,83.2,0.7,268,-15.3,0
16.01.2021 04:20,0.2,0.0288,0.002,0.013,739.7,83.1,0.7,318,-15.5,0
16.01.2021 04:40,0.2,0.0342,0.009,0.014,739.5,83.6,0.8,276,-15.6,0
16.01.2021 05:00,0.2,0.0319,0.004,0.018,739.5,83.3,0.7,291,-15.6,0
16.01.2021 05:20,0.2,0.0332,0.004,0.016,739.4,83,0.7,296,-15.6,0
16.01.2021 05:40,0.2,0.0351,0.011,0.015,739.2,83.8,0.5,0,-15.5,0
16.01.2021 06:00,0.2,0.0358,0.019,0.015,739.2,84.7,0.4,332,-15.4,0
16.01.2021 06:20,0.2,0.0347,0.012,0.013,739.2,84.5,0.5,0,-15.5,0
16.01.2021 06:40,0.2,0.0338,0.01,0.011,739.1,84.3,0.7,316,-15.6,0
16.01.2021 07:00,0.2,0.0346,0.011,0.011,739,84.9,0.6,294,-15.6,0
16.01.2021 07:20,0.2,0.0326,0.005,0.01,738.8,84.1,0.7,314,-15.6,0
16.01.2021 07:40,0.2,0.0337,0.009,0.009,738.8,84,0.7,300,-15.9,0
16.01.2021 08:00,0.2,0.0333,0.011,0.01,738.7,84.2,0.7,310,-16.1,0
16.01.2021 08:20,0.2,0.0309,0.009,0.01,738.6,83.8,1.1,301,-16.2,0
16.01.2021 08:40,0.2,0.0321,0.01,0.01,738.5,84,1,274,-16.1,0
16.01.2021 09:00,0.2,0.0309,0.008,0.01,738.3,83.8,1,301,-16.1,0
16.01.2021 09:20,0.2,0.027,0.007,0.01,738.2,83.4,1.1,278,-16.1,0
16.01.2021 09:40,0.2,0.0231,0.006,0.01,738.2,83.2,1.2,287,-16.3,0
16.01.2021 10:00,0.2,0.0242,0.008,0.011,738.1,84,1.1,296,-16.2,0
16.01.2021 10:20,0.2,0.0237,0.008,0.01,738.2,83.1,1.3,305,-16.2,0
16.01.2021 10:40,0.2,0.0253,0.011,0.012,738.2,83.5,0.8,267,-16.2,0
16.01.2021 11:00,0.2,0.0236,0.011,0.01,738.1,83.2,0.9,261,-16.3,0
16.01.2021 11:20,0.2,0.0257,0.017,0.009,738,83.1,1.1,287,-16.3,0
16.01.2021 11:40,0.3,0.0228,0.01,0.008,737.7,84,0.7,289,-16.3,0
16.01.2021 12:00,0.3,0.0201,0.009,0.01,737.6,84,0.8,336,-16.2,0.2
16.01.2021 12:20,0.3,0.0242,0.016,0.011,737.6,84,0.7,287,-16.1,0
16.01.2021 12:40,0.3,0.0225,0.011,0.013,737.8,83.9,0.8,0,-16,0
16.01.2021 13:00,0.9,0.0272,0.018,0.013,737.8,84.7,0.7,291,-15.9,0.2
16.01.2021 13:20,0.3,0.0239,0.011,0.012,737.7,84.7,0.7,288,-15.8,0
16.01.2021 13:40,0.3,0.0211,0.009,0.01,737.5,84.1,1,274,-15.7,0
16.01.2021 14:00,0.2,0.0188,0.007,0.01,737.4,83.2,1.2,300,-15.8,0.2
16.01.2021 14:20,0.3,0.0201,0.008,0.01,737.2,83.8,0.9,280,-15.7,0
16.01.2021 14:40,0.3,0.0225,0.012,0.011,737.2,83.3,0.9,308,-15.6,0
16.01.2021 15:00,0.3,0.0196,0.008,0.012,737.2,82.6,1.2,287,-15.5,0
16.01.2021 15:20,0.3,0.0196,0.006,0.011,737.2,82.7,1.2,320,-15.5,0
16.01.2021 15:40,0.2,0.0218,0.006,0.012,737.2,83,1.2,272,-15.6,0
16.01.2021 16:00,0.3,0.0271,0.007,0.012,737.2,83.6,0.6,314,-15.5,0.2
16.01.2021 16:20,0.3,0.0277,0.007,0.014,737.4,83.9,0.8,286,-15.6,0
16.01.2021 16:40,0.3,0.0352,0.016,0.014,737.5,84,0.8,297,-15.8,0.2
16.01.2021 17:00,0.3,0.0291,0.007,0.015,737.5,84,0.9,322,-16,0
16.01.2021 17:20,0.3,0.03,0.005,0.015,737.6,84,0.7,0,-16.1,0.2
16.01.2021 17:40,0.3,0.0293,0.007,0.016,737.7,84.1,0.8,319,-16.2,0
16.01.2021 18:00,0.4,0.03,0.008,0.017,737.8,84,0.7,258,-16.2,0.2
16.01.2021 18:20,0.4,0.0291,0.005,0.017,737.7,83.3,0.8,354,-16.2,0
16.01.2021 18:40,0.4,0.0315,0.011,0.018,737.7,84,0.6,291,-16.2,0
16.01.2021 19:00,0.4,0.0304,0.007,0.018,737.7,83.4,1,306,-16.2,0.2
16.01.2021 19:20,0.4,0.0298,0.006,0.02,737.9,83.6,0.8,287,-16.3,0
16.01.2021 19:40,0.4,0.0274,0.005,0.018,737.9,84,0.7,284,-16.3,0.2
16.01.2021 20:00,0.4,0.0268,0.005,0.016,738,84,0.7,282,-16.3,0
16.01.2021 20:20,0.4,0.0251,0.006,0.015,738,84,0.8,273,-16.3,0.2
16.01.2021 20:40,0.3,0.0251,0.004,0.015,738,84,0.7,321,-16.3,0.2
16.01.2021 21:00,0.3,0.0211,0.003,0.014,738.1,84,0.9,266,-16.3,0
16.01.2021 21:20,0.3,0.0184,0.002,0.014,738.2,84,0.8,303,-16.3,0.2
16.01.2021 21:40,0.3,0.0176,0.002,0.013,738.3,83.2,1.1,274,-16.3,0.2
16.01.2021 22:00,0.2,0.0161,0.002,0.011,738.4,82.7,1.2,297,-16.4,0
16.01.2021 22:20,0.2,0.0167,0.001,0.011,738.4,83.3,0.7,276,-16.4,0.2
16.01.2021 22:40,0.2,0.0162,0.002,0.011,738.5,83.6,0.6,292,-16.4,0
16.01.2021 23:00,0.2,0.0156,0.002,0.013,738.8,83.3,1,330,-16.5,0.2
16.01.2021 23:20,0.2,0.0156,0.001,0.013,739,82.8,1.1,275,-16.5,0
16.01.2021 23:40,0.2,0.0154,0.001,0.011,739,82.8,0.8,270,-16.6,0.2
17.01.2021 00:00,0.2,0.0156,0.001,0.011,739.1,83.2,0.8,295,-16.7,0
17.01.2021 00:20,0.2,0.0157,0.002,0.011,739.3,83.1,0.9,302,-16.7,0.2
17.01.2021 00:40,0.2,0.0164,0.002,0.011,739.4,83,0.7,294,-16.7,0.2
17.01.2021 01:00,0.2,0.0142,0.001,0.011,739.4,82.2,0.8,0,-16.7,0
17.01.2021 01:20,0.2,0.0126,0.001,0.011,739.4,82.3,1,309,-16.8,0.2
17.01.2021 01:40,0.2,0.0113,0.001,0.011,739.5,82,1,291,-16.8,0
17.01.2021 02:00,0.2,0.0115,0.001,0.011,739.6,82,1,359,-16.9,0
17.01.2021 02:20,0.2,0.0118,0.001,0.012,739.7,82,0.9,264,-17,0
17.01.2021 02:40,0.2,0.0124,0.001,0.011,739.7,82,0.8,310,-17.1,0
17.01.2021 03:00,0.2,0.0145,0,0.012,739.9,82,0.9,303,-17.1,0
17.01.2021 03:20,0.1,0.0133,0.001,0.012,740.1,81.9,0.9,316,-17.2,0
17.01.2021 03:40,0.1,0.0121,0,0.012,740.2,81.8,0.7,272,-17.3,0
17.01.2021 04:00,0.2,0.0144,0,0.014,740.4,81.4,1.2,268,-17.5,0
17.01.2021 04:20,0.2,0.0087,0,0.012,740.7,80.8,1.5,308,-18,0
17.01.2021 04:40,0.1,0.0095,0,0.013,740.8,80.7,1.4,286,-18.3,0
17.01.2021 05:00,0.2,0.0098,0,0.012,740.9,80.8,1.5,293,-18.6,0
17.01.2021 05:20,0.2,0.0122,0.001,0.012,741,81.3,1,264,-18.8,0
17.01.2021 05:40,0.1,0.0109,0.001,0.012,741.1,81.2,1.1,290,-19.1,0
17.01.2021 06:00,0.2,0.0091,0.003,0.009,741.1,81.3,1.1,318,-19.4,0
17.01.2021 06:20,0.2,0.0113,0.001,0.01,741.3,81.3,0.9,271,-19.6,0
17.01.2021 06:40,0.2,0.0152,0.001,0.011,741.5,81.9,0.5,310,-19.6,0
17.01.2021 07:00,0.2,0.0151,0.001,0.011,741.7,81.4,0.7,293,-19.7,0
