FileFormat:0002.2 file with temperature of atmosphere
200
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
59,40	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.0.20110218
MTP5H033F5940K-33.00D180214+A1.1
Commentary:
enter comment
End Of Commentary

SYSTEM\summer.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	OutsideTemperature	Quality
20/09/2021 09:10:00	4,60	4,58	4,32	4,09	3,82	3,65	3,38	3,11	2,85	2,64	2,49	2,34	2,19	4,63	0
20/09/2021 09:15:00	4,65	4,53	4,28	4,03	3,81	3,60	3,39	3,16	2,90	2,69	2,55	2,41	2,26	4,74	0
20/09/2021 09:20:00	4,66	4,59	4,36	4,14	3,91	3,69	3,41	3,13	2,86	2,63	2,46	2,28	2,10	4,64	0
20/09/2021 09:25:00	4,68	4,58	4,31	4,06	3,86	3,64	3,49	3,29	3,04	2,84	2,71	2,58	2,45	4,67	0
20/09/2021 09:30:00	4,80	4,65	4,40	4,11	3,86	3,62	3,32	3,03	2,75	2,52	2,34	2,16	1,98	4,83	0
20/09/2021 09:35:00	4,73	4,65	4,39	4,12	3,79	3,59	3,31	3,02	2,74	2,51	2,34	2,17	2,00	4,83	0
20/09/2021 09:40:00	4,74	4,68	4,41	4,19	3,92	3,67	3,40	3,12	2,84	2,61	2,43	2,26	2,08	4,77	0
20/09/2021 09:45:00	4,76	4,62	4,40	4,12	3,88	3,69	3,46	3,21	2,94	2,73	2,57	2,42	2,27	4,81	0
20/09/2021 09:50:00	4,86	4,72	4,47	4,17	3,89	3,67	3,50	3,28	3,01	2,80	2,65	2,51	2,36	4,86	0
20/09/2021 09:55:00	4,86	4,77	4,46	4,21	3,95	3,76	3,46	3,18	2,92	2,71	2,56	2,41	2,26	4,85	0
20/09/2021 10:00:00	4,88	4,76	4,51	4,27	4,01	3,80	3,58	3,33	3,07	2,85	2,69	2,53	2,37	4,83	0
20/09/2021 10:05:00	4,92	4,70	4,49	4,25	3,99	3,71	3,50	3,25	2,97	2,73	2,54	2,35	2,16	4,84	0
20/09/2021 10:10:00	4,87	4,80	4,52	4,20	4,00	3,66	3,39	3,12	2,83	2,59	2,41	2,23	2,05	4,88	0
20/09/2021 10:15:00	4,93	4,83	4,61	4,27	4,03	3,77	3,51	3,24	2,95	2,72	2,54	2,36	2,18	4,98	0
20/09/2021 10:20:00	4,98	4,90	4,67	4,42	4,11	3,86	3,53	3,22	2,93	2,67	2,47	2,27	2,07	5,09	0
20/09/2021 10:25:00	5,07	4,89	4,64	4,40	4,19	3,92	3,66	3,40	3,13	2,90	2,73	2,55	2,37	5,06	0
20/09/2021 10:30:00	5,03	4,84	4,60	4,33	4,06	3,85	3,64	3,40	3,13	2,91	2,74	2,58	2,42	5,05	0
20/09/2021 10:35:00	5,16	5,01	4,77	4,53	4,25	4,09	3,85	3,60	3,34	3,12	2,96	2,80	2,64	5,18	0
20/09/2021 10:40:00	5,29	5,13	4,90	4,63	4,39	4,13	3,87	3,60	3,32	3,08	2,89	2,69	2,50	5,24	0
20/09/2021 10:45:00	5,11	4,98	4,71	4,45	4,30	4,06	3,79	3,53	3,27	3,06	2,90	2,75	2,59	5,11	0
20/09/2021 10:50:00	5,24	5,04	4,81	4,60	4,33	4,05	3,75	3,46	3,17	2,92	2,70	2,48	2,26	5,17	0
20/09/2021 10:55:00	5,23	5,13	4,98	4,77	4,42	4,25	3,90	3,58	3,28	3,02	2,80	2,57	2,35	5,27	0
20/09/2021 11:00:00	5,27	5,09	4,86	4,62	4,38	4,20	3,88	3,58	3,32	3,09	2,91	2,73	2,55	5,25	0
20/09/2021 11:05:00	5,28	5,11	4,84	4,56	4,29	4,06	3,83	3,58	3,31	3,09	2,92	2,75	2,58	5,24	0
20/09/2021 11:10:00	5,34	5,18	4,93	4,66	4,38	4,15	3,94	3,69	3,42	3,19	3,02	2,85	2,68	5,36	0
20/09/2021 11:15:00	5,38	5,21	4,95	4,70	4,43	4,21	3,94	3,67	3,40	3,17	3,00	2,82	2,65	5,36	0
20/09/2021 11:20:00	5,40	5,20	4,94	4,68	4,44	4,16	3,92	3,66	3,38	3,15	2,96	2,78	2,59	5,38	0
20/09/2021 11:25:00	5,35	5,23	4,98	4,68	4,44	4,19	3,90	3,61	3,33	3,09	2,90	2,71	2,53	5,35	0
20/09/2021 11:30:00	5,39	5,26	5,02	4,76	4,52	4,27	4,02	3,75	3,48	3,25	3,07	2,89	2,71	5,39	0
20/09/2021 11:35:00	5,43	5,28	5,05	4,76	4,51	4,28	4,03	3,78	3,50	3,27	3,10	2,93	2,75	5,45	0
20/09/2021 11:40:00	5,41	5,25	5,02	4,70	4,48	4,24	3,93	3,63	3,35	3,11	2,92	2,73	2,54	5,43	0
20/09/2021 11:45:00	5,48	5,36	5,12	4,85	4,59	4,35	4,14	3,90	3,62	3,39	3,22	3,05	2,87	5,42	0
20/09/2021 11:50:00	5,45	5,36	5,13	4,85	4,54	4,22	3,97	3,70	3,39	3,13	2,91	2,70	2,48	5,51	0
20/09/2021 11:55:00	5,51	5,35	5,05	4,78	4,60	4,33	4,09	3,84	3,58	3,36	3,20	3,03	2,87	5,55	0
20/09/2021 12:00:00	5,58	5,44	5,18	4,92	4,67	4,44	4,20	3,95	3,68	3,46	3,28	3,11	2,94	5,55	0
20/09/2021 12:05:00	5,60	5,46	5,20	4,92	4,68	4,46	4,15	3,86	3,59	3,36	3,18	3,00	2,82	5,66	0
20/09/2021 12:10:00	5,60	5,53	5,33	5,05	4,79	4,50	4,21	3,93	3,63	3,37	3,16	2,94	2,73	5,59	0
20/09/2021 12:15:00	5,54	5,43	5,20	4,93	4,61	4,36	4,06	3,76	3,46	3,21	3,00	2,79	2,58	5,60	0
20/09/2021 12:20:00	5,54	5,47	5,24	4,93	4,63	4,42	4,16	3,89	3,61	3,38	3,20	3,03	2,85	5,53	0
20/09/2021 12:25:00	5,66	5,51	5,24	4,96	4,68	4,34	4,12	3,86	3,57	3,32	3,11	2,91	2,71	5,62	0
20/09/2021 12:30:00	5,67	5,56	5,29	5,06	4,72	4,47	4,14	3,83	3,54	3,28	3,06	2,85	2,63	5,56	0
20/09/2021 12:35:00	5,62	5,48	5,21	4,91	4,65	4,34	4,11	3,85	3,56	3,32	3,13	2,95	2,76	5,61	0
20/09/2021 12:40:00	5,59	5,48	5,22	4,98	4,68	4,44	4,13	3,83	3,55	3,31	3,11	2,91	2,71	5,60	0
20/09/2021 12:45:00	5,60	5,49	5,27	5,03	4,72	4,43	4,13	3,83	3,53	3,26	3,04	2,81	2,58	5,67	0
20/09/2021 12:50:00	5,63	5,50	5,23	4,95	4,65	4,39	4,16	3,90	3,62	3,39	3,21	3,03	2,85	5,58	0
20/09/2021 12:55:00	5,66	5,49	5,17	4,88	4,65	4,38	4,11	3,84	3,57	3,35	3,18	3,00	2,83	5,70	0
20/09/2021 13:00:00	5,67	5,50	5,24	5,00	4,68	4,43	4,17	3,90	3,62	3,37	3,17	2,97	2,77	5,77	0
20/09/2021 13:05:00	5,81	5,54	5,22	4,92	4,65	4,43	4,18	3,92	3,66	3,44	3,28	3,11	2,95	5,76	0
20/09/2021 13:10:00	5,84	5,65	5,31	5,02	4,76	4,49	4,20	3,92	3,65	3,42	3,24	3,06	2,88	5,81	0
20/09/2021 13:15:00	5,75	5,59	5,37	5,04	4,79	4,53	4,26	3,98	3,69	3,44	3,24	3,04	2,85	5,81	0
20/09/2021 13:20:00	5,80	5,63	5,38	5,09	4,86	4,61	4,34	4,07	3,80	3,57	3,38	3,20	3,01	5,75	0
20/09/2021 13:25:00	5,69	5,64	5,38	5,14	4,78	4,51	4,23	3,95	3,65	3,40	3,19	2,99	2,78	5,74	0
20/09/2021 13:30:00	5,80	5,57	5,33	5,07	4,82	4,57	4,30	4,03	3,75	3,52	3,32	3,12	2,92	5,76	0
20/09/2021 13:35:00	5,74	5,68	5,41	5,14	4,88	4,62	4,34	4,06	3,78	3,54	3,35	3,16	2,97	5,70	0
20/09/2021 13:40:00	5,75	5,66	5,40	5,12	4,88	4,73	4,39	4,09	3,82	3,60	3,44	3,27	3,10	5,75	0
20/09/2021 13:45:00	5,74	5,67	5,44	5,22	4,86	4,62	4,36	4,09	3,79	3,54	3,34	3,13	2,93	5,71	0
20/09/2021 13:50:00	5,77	5,63	5,37	5,14	4,85	4,61	4,35	4,08	3,80	3,56	3,37	3,18	2,99	5,71	0
20/09/2021 13:55:00	5,73	5,69	5,47	5,16	4,85	4,62	4,34	4,04	3,75	3,50	3,31	3,11	2,92	5,79	0
20/09/2021 14:00:00	5,80	5,67	5,43	5,13	4,89	4,63	4,37	4,09	3,81	3,57	3,38	3,19	3,01	5,78	0
20/09/2021 14:05:00	5,79	5,72	5,47	5,13	4,93	4,60	4,31	4,02	3,73	3,48	3,28	3,08	2,88	5,82	0
20/09/2021 14:10:00	5,90	5,85	5,61	5,31	5,02	4,73	4,44	4,14	3,85	3,59	3,38	3,17	2,96	5,85	0
20/09/2021 14:15:00	5,94	5,83	5,57	5,33	5,04	4,81	4,50	4,20	3,92	3,67	3,47	3,27	3,07	5,95	0
20/09/2021 14:20:00	5,92	5,80	5,56	5,29	5,03	4,78	4,50	4,22	3,94	3,70	3,51	3,31	3,11	5,86	0
20/09/2021 14:25:00	5,88	5,73	5,49	5,19	4,94	4,66	4,45	4,20	3,92	3,68	3,50	3,31	3,13	5,90	0
20/09/2021 14:30:00	6,01	5,82	5,56	5,21	4,94	4,66	4,36	4,06	3,77	3,52	3,32	3,12	2,92	5,96	0
20/09/2021 14:35:00	6,01	5,85	5,57	5,32	5,08	4,75	4,46	4,17	3,88	3,63	3,41	3,20	2,98	5,88	0
20/09/2021 14:40:00	5,99	5,82	5,56	5,34	5,00	4,74	4,52	4,27	3,98	3,74	3,54	3,34	3,13	5,98	0
20/09/2021 14:45:00	5,99	5,82	5,54	5,33	5,06	4,79	4,53	4,27	3,99	3,75	3,55	3,36	3,16	5,91	0
20/09/2021 14:50:00	5,98	5,86	5,64	5,35	5,10	4,84	4,55	4,27	3,98	3,74	3,53	3,33	3,13	5,88	0
20/09/2021 14:55:00	6,02	5,86	5,68	5,49	5,22	4,94	4,66	4,37	4,08	3,82	3,59	3,35	3,12	6,05	0
20/09/2021 15:00:00	5,99	5,87	5,58	5,36	5,11	4,85	4,53	4,24	3,96	3,72	3,52	3,32	3,11	6,05	0
20/09/2021 15:05:00	6,03	5,91	5,65	5,40	5,16	4,88	4,62	4,35	4,07	3,83	3,63	3,43	3,23	6,01	0
20/09/2021 15:10:00	6,06	5,98	5,75	5,49	5,22	4,99	4,73	4,46	4,18	3,94	3,75	3,56	3,37	6,06	0
20/09/2021 15:15:00	6,10	6,02	5,83	5,54	5,27	5,04	4,80	4,53	4,25	4,01	3,81	3,62	3,42	6,10	0
20/09/2021 15:20:00	6,08	6,07	5,89	5,65	5,35	5,11	4,82	4,54	4,24	3,98	3,77	3,55	3,34	6,17	0
20/09/2021 15:25:00	6,13	6,02	5,79	5,59	5,35	5,13	4,88	4,62	4,35	4,12	3,93	3,74	3,55	6,15	0
20/09/2021 15:30:00	6,15	6,08	5,85	5,57	5,38	5,11	4,89	4,65	4,37	4,15	3,96	3,78	3,60	6,13	0
20/09/2021 15:35:00	6,16	6,11	5,86	5,61	5,42	5,16	4,97	4,74	4,47	4,26	4,09	3,93	3,76	6,16	0
20/09/2021 15:40:00	6,18	6,13	5,92	5,68	5,40	5,16	4,98	4,75	4,47	4,24	4,05	3,86	3,68	6,20	0
